Interface_Temp,Fan_FanTray1Fan1Sensor1,Fan_FanTray2Fan1Sensor1,Fan_FanTray3Fan1Sensor1,Fan_FanTray4Fan1Sensor1,rack_unit,Device_local_sn,SFP_manufacturer,SFP_model,fan_speed_mean
65.3,9063,9063,9063,9063,2,SGD21068007,Finisar,FCBN425QF1C10-OR,9063.0
65.3,6666,6681,6607,6696,6,SGD22057232,AOI,AQPLBCQ4EDMA1072,6662.5
65.3,8379,8356,8310,8333,7,SGD21068048,AOI,AQPLBCQ4EDMA1072,8344.5
65.3,8108,8086,8108,8108,8,SGD22074297,AOI,AQPLBCQ4EDMA1072,8102.5
65.3,9316,9345,9345,9287,5,SGD21242339,Finisar,FCBN425QF1C10-OR,9323.25
65.3,5681,5802,5747,5671,5,SGD20445423,AOI,AQPLBCQ4EDMA1072,5725.25
65.3,7125,7125,7125,7177,6,SGD21036202,AOI,AQPLBCQ4EDMA1072,7138.0
65.3,7142,7177,7194,7159,7,SGD21068203,AOI,AQPLBCQ4EDMA1072,7168.0
65.3,7142,7177,7194,7159,7,SGD21068203,AOI,AQPLBCQ4EDMA1072,7168.0
65.3,10989,10948,10948,10948,1,SGD22074084,Accelight,AQP100C-C-LRL,10958.25
65.3,8645,8595,8595,8645,8,SGD21068098,AOI,AQPLBCQ4EDMA1072,8620.0
65.3,8064,8086,8086,8064,5,SGD21172590,AOI,AQPLBCQ4EDMA1072,8075.0
65.3,8849,8797,8670,8849,1,SGD20475217,AOI,AQPLBCQ4EDMA1072,8791.25
65.3,9063,9036,9009,9036,5,JPE20454748,AOI,AQPLBCQ4EDMA1072,9036.0
65.3,9009,8955,8982,8982,1,SGD21016702,AOI,AQPLBCQ4EDMA1072,8982.0
65.3,8771,8746,8797,8746,6,SGD22056676,AOI,AQPLBCQ4EDMA1072,8765.0
65.3,6993,6993,7009,6976,2,JPE20452192,AOI,AQPLBCQ4EDMA1072,6992.75
65.3,7772,7712,7712,7731,6,SGD21214488,AOI,AQPLBCQ4EDMA1072,7731.75
65.3,7317,7389,7407,7246,2,SGD20445548,AOI,AQPA9N10ADLN1205,7339.75
65.3,6696,6637,6578,6651,7,SGD21067789,AOI,AQPLBCQ4EDMA1072,6640.5
65.3,7853,7853,7874,7832,5,SGD21520790,AOI,AQPLBCQ4EDMA1072,7853.0
65.3,8595,8645,8547,8620,1,JPE22190434,Accelight,AQP100C-C-LRL,8601.75
65.3,9316,9345,9404,9345,5,SGD21492436,Finisar,FCBN425QF1C10-OR,9352.5
65.3,7142,7109,7194,7177,4,SGD21492148,AOI,AQPLBCQ4EDMA1072,7155.5
65.3,8547,8571,8547,8547,4,SGD21067984,AOI,AQPLBCQ4EDMA1072,8553.0
65.3,9433,9463,9463,9493,8,JPE22193033,AOI,AQPLBCQ4EDMA1072,9463.0
65.3,9433,9463,9463,9493,8,JPE22193033,AOI,AQPLBCQ4EDMA1072,9463.0
65.3,8042,8021,8000,8064,3,SGD22023634,AOI,AQPLBCQ4EDMA1072,8031.75
65.3,8310,8310,8287,8310,2,SGD20475179,AOI,AQPLBCQ4EDMA1072,8304.25
65.3,9708,9771,9708,9677,1,SGD21017217,Eoptolink,EOLQ-131HG-O-5H5,9716.0
65.3,10452,10489,10416,10452,1,SGD22057099,AOI,AQPLBCQ4EDMA1072,10452.25
65.3,10067,10101,10033,10067,3,SGD20471525,Finisar,FCBN425QF1C10-OR,10067.0
65.3,8287,8219,8174,8152,2,SGD20444843,AOI,AQPLBCQ4EDMA1072,8208.0
65.3,9708,9771,9708,9677,1,SGD21017217,Eoptolink,EOLQ-131HG-O-5H5,9716.0
65.3,10452,10416,10416,10452,2,JPE21301943,Finisar,FCBN425QF1C10-OR,10434.0
65.3,8152,8064,8086,8108,6,SGD20474810,AOI,AQPLBCQ4EDMA1072,8102.5
65.3,6355,6263,6315,6302,2,SGD21017523,AOI,AQPLBCQ4EDMA1072,6308.75
65.3,8450,8547,8498,8498,1,SGD20444874,AOI,AQPLBCQ4EDMA1072,8498.25
65.3,6896,6912,6880,6944,2,SGD21067924,Finisar,FCBN425QF1C02-OR,6908.0
65.3,7978,7978,7978,7957,6,SGD20482581,AOI,AQPLBCQ4EDMA1072,7972.75
65.3,8152,8196,8174,8152,5,SGD21085203,AOI,AQPLBCQ4EDMA1072,8168.5
65.3,8152,8152,8174,8241,4,JPE20455250,Finisar,FCBN425QF1C02-OR,8179.75
65.3,7177,7194,7194,7177,7,JPE22183145,Accelight,AQP100C-C-LRL,7185.5
65.3,6741,6696,6711,6696,5,SGD21207481,AOI,AQPLBCQ4EDMA1072,6711.0
65.3,7125,7125,7159,7058,5,JPE22190528,AOI,AQPLBCQ4EDMA1072,7116.75
65.3,9202,9146,9146,9146,5,SGD20512488,AOI,AQPLBCQ4EDMA1072,9160.0
65.3,7978,8000,8021,7978,6,SGD21085649,AOI,AQPLBCQ4EDMA1072,7994.25
65.3,5859,5836,5813,5882,8,SGD20445430,AOI,AQPLBCQ4EDMA1072,5847.5
65.3,7556,7594,7614,7633,7,SGD20445311,AOI,AQPLBCQ4EDMA1072,7599.25
65.3,9966,9966,9966,9966,2,SGD22057286,Finisar,FCBN425QF1C10-OR,9966.0
65.3,7371,7281,7334,7334,8,SGD22023561,AOI,AQPLBCQ4EDMA1072,7330.0
65.3,8219,8219,8241,8196,7,JPE22100096,Finisar,FCBN425QF1C02-OR,8218.75
65.3,6465,6423,6437,6479,5,SGD21067918,AOI,AQPLBCQ4EDMA1072,6451.0
65.3,7334,7407,7425,7407,5,SGD22023396,AOI,AQPLBCQ4EDMA1072,7393.25
65.3,9966,9966,9966,9966,2,SGD22057286,AOI,AQPLBCQ4EDMA1072,9966.0
65.3,8108,8108,8000,7978,8,JPE22095827,Accelight,AQP100C-C-LRL,8048.5
65.3,8130,8152,8108,8130,6,SGD21521217,AOI,AQPLBCQ4EDMA1072,8130.0
65.3,7653,7594,7633,7731,3,JPE20471018,AOI,AQPLBCQ4EDMA1072,7652.75
65.3,3588,3614,3601,3554,32,JPE21305406,AOI,AQPA9N15ADLN1205,3589.25
65.3,8403,8356,8379,8403,4,SGD20421616,AOI,AQPLBCQ4EDMA1072,8385.25
65.3,7025,7042,7058,7058,3,SGD21085449,AOI,AQPLBCQ4EDMA1072,7045.75
65.3,10489,10489,10526,10489,1,SGD21521237,AOI,AQPLBCQ4EDMA1072,10498.25
65.3,8021,8021,7957,7936,7,SGD22056714,AOI,AQPLBCQ4EDMA1072,7983.75
65.3,10989,10948,10948,10948,5,SGD22075025,AOI,AQPLBCQ4EDMA1072,10958.25
65.3,8695,8670,8670,8645,5,SGD22023587,AOI,AQPLBCQ4EDMA1072,8670.0
65.2,7633,7672,7672,7633,4,JPE21302230,Finisar,FCBN425QF1C02-OR,7652.5
65.2,10948,11029,10948,10989,2,SGD21254452,Finisar,FCBN425QF1C10-OR,10978.5
65.2,8287,8333,8310,8333,5,SGD20475071,Finisar,FCBN425QF1C10-OR,8315.75
65.2,5190,5244,5272,5226,6,JPE20482393,AOI,AQPLBCQ4EDMA1072,5233.0
65.2,9933,9900,9933,9966,2,JPE22052663,Finisar,FCBN425QF1C02-OR,9933.0
65.2,9740,9771,9803,9803,1,SGD20453007,AOI,AQPLBCQ4EDMA1072,9779.25
65.2,10948,11029,10948,10989,2,SGD21254452,Accelight,AQP100C-C-LRL,10978.5
65.2,9646,9615,9584,9615,2,SGD21254914,Finisar,FCBN425QF1C02-OR,9615.0
65.2,7025,6993,6944,6993,6,SGD20445447,AOI,AQPLBCQ4EDMA1072,6988.75
65.2,10948,10909,10909,10909,7,SGD22057415,Finisar,FCBN425QF1C02-OR,10918.75
65.2,7957,8021,8042,8108,2,SGD20475085,AOI,AQPLBCQ4EDMA1072,8032.0
65.2,7731,7751,7731,7712,2,JPE21271154,AOI,AQPLBCQ4EDMA1072,7731.25
65.2,5988,6000,6000,5988,6,JPE20474961,AOI,AQPLBCQ4EDMA1072,5994.0
65.2,8403,8379,8379,8379,2,SGD21085214,Finisar,FCBN425QF1C10-OR,8385.0
65.2,8746,8746,8746,8771,1,SGD21053636,AOI,AQPLBCQ4EDMA1072,8752.25
65.2,8746,8720,8746,8746,2,SGD21520831,Finisar,FCBN425QF1C10-OR,8739.5
65.2,7792,7812,7853,7812,30,SGD22074137,AOI,AQPA9N20ADLN1205,7817.25
65.2,10600,10563,10563,10563,3,JPE22100067,AOI,AQPLBCQ4EDMA1072,10572.25
65.2,8426,8426,8450,8450,28,SGD21492197,AOI,AQPA9N20ADLN1205,8438.0
65.2,9677,9708,9677,9677,4,SGD21241912,Finisar,FCBN425QF1C10-OR,9684.75
65.2,9063,9063,9090,9009,2,SGD21016681,AOI,AQPLBCQ4EDMA1072,9056.25
65.2,11718,11673,11718,11673,1,SGD20271563,Finisar,FCBN425QF1C10-OR,11695.5
65.2,9836,9803,9803,9771,2,SGD22057438,Finisar,FCBN425QF1C02-OR,9803.25
65.2,8746,8746,8746,8771,1,SGD21053636,Finisar,FCBN425QF1C02-OR,8752.25
65.2,8720,8746,8695,8695,3,JPE22202335,Finisar,FCBN425QF1C03-OR,8714.0
65.2,9646,9677,9646,9677,7,SGD22023749,Finisar,FCBN425QF1C02-OR,9661.5
65.2,8982,8928,8955,8928,7,SGD21492464,Finisar,FCBN425QF1C10-OR,8948.25
65.2,11538,11538,11583,11583,2,JPE21404185,Finisar,FCBN425QF1C10-OR,11560.5
65.2,7792,7832,7792,7792,17,JPE22182621,Finisar,FCBN425QF1C03-OR,7802.0
65.2,8333,8287,8310,8287,6,JPE21410459,Finisar,FCBN425QF1C10-OR,8304.25
65.2,6493,6437,6493,6382,8,SGD22023496,AOI,AQPLBCQ4EDMA1072,6451.25
65.2,6993,6993,7009,6976,2,JPE20452192,Finisar,FCBN425QF1C10-OR,6992.75
65.2,9740,9708,9677,9708,2,SGD22056757,AOI,AQPLBCQ4EDMA1072,9708.25
65.2,7575,7653,7614,7653,5,SGD20392341,AOI,AQPLBCQ4EDMA1072,7623.75
65.2,7915,7894,7936,7915,8,JPE21361527,AOI,AQPLBCQ4EDMA1072,7915.0
65.2,9615,9646,9615,9615,1,SGD21521213,Accelight,AQP100C-C-LRL,9622.75
65.2,8241,8264,8310,8287,7,JPE21320878,Finisar,FCBN425QF1C10-OR,8275.5
65.2,11363,11406,11363,11363,1,JPE22200302,AOI,AQPLBCQ4EDMA1072,11373.75
65.2,6072,6072,6097,6048,6,SGD21017007,AOI,AQPLBCQ4EDMA1072,6072.25
65.2,7352,7425,7462,7444,6,JPE20450334,Finisar,FCBN425QF1C02-OR,7420.75
65.2,9259,9287,9259,9287,1,SGD21520630,Finisar,FCBN425QF1C02-OR,9273.0
65.2,9740,9708,9677,9708,2,SGD22056757,AOI,AQPLBCQ4EDMA1072,9708.25
65.2,8264,8287,8287,8333,7,SGD20404786,AOI,AQPLBCQ4EDMA1072,8292.75
65.2,11194,11235,11235,11152,2,SGD22057242,AOI,AQPLBCQ4EDMA1072,11204.0
65.2,9677,9677,9708,9646,5,JPE22106972,Accelight,AQP100C-C-LRL,9677.0
65.2,7518,7518,7481,7481,1,SGD20512191,AOI,AQPLBCQ4EDMA1072,7499.5
65.2,8771,8746,8720,8746,2,JPE21404100,Accelight,AQP100C-C-LRL,8745.75
65.2,7425,7518,7500,7518,7,SGD20391724,AOI,AQPLBCQ4EDMA1072,7490.25
65.2,6711,6726,6711,6681,4,SGD21067972,Finisar,FCBN425QF1C02-OR,6707.25
65.2,8849,8875,8902,8875,8,SGD21492603,Finisar,FCBN425QF1C07-OR,8875.25
65.2,6696,6681,6651,6637,8,SGD21241878,Finisar,FCBN425QF1C10-OR,6666.25
65.2,9493,9433,9433,9463,8,SGD22057382,AOI,AQPLBCQ4EDMA1072,9455.5
65.2,9345,9345,9316,9316,5,JPE21321007,AOI,AQPLBCQ4EDMA1072,9330.5
65.2,5940,5940,5928,5917,5,SGD20272484,AOI,AQPLBCQ4EDMA1072,5931.25
65.2,9174,9174,9146,9146,2,SGD21492098,Finisar,FCBN425QF1C10-OR,9160.0
65.2,7092,7058,7009,7025,5,SGD21039734,AOI,AQPLBCQ4EDMA1072,7046.0
65.2,11904,11952,11904,11904,1,JPE20462353,Finisar,FCBN425QF1C02-OR,11916.0
65.2,6521,6550,6465,6535,6,JPE20511610,AOI,AQPLBCQ4EDMA1072,6517.75
65.2,10416,10344,10344,10380,1,SGD21520748,Finisar,FCBN425QF1C10-OR,10371.0
65.2,7792,7792,7812,7772,1,JPE22060751,Finisar,FCBN425QF1C02-OR,7792.0
65.2,8955,8982,8982,9009,2,SGD22057049,AOI,AQPLBCQ4EDMA1072,8982.0
65.2,9345,9404,9404,9404,5,JPE21312224,Finisar,FCBN425QF1C10-OR,9389.25
65.2,7352,7352,7371,7352,8,SGD21520832,AOI,AQPLBCQ4EDMA1072,7356.75
65.2,8130,8130,8152,8130,6,SGD22057405,AOI,AQPLBCQ4EDMA1072,8135.5
65.2,9554,9523,9584,9554,1,JPE22192101,Accelight,AQP100C-C-LRL,9553.75
65.2,9646,9615,9646,9615,2,JPE20482329,Finisar,FCBN425QF1C10-OR,9630.5
65.2,8196,8152,8174,8174,7,SGD21067750,AOI,AQPLBCQ4EDMA1072,8174.0
65.2,7481,7462,7500,7481,3,SGD20474823,AOI,AQPLBCQ4EDMA1072,7481.0
65.2,8571,8620,8547,8595,1,JPE22190547,Finisar,FCBN425QF1C07-OR,8583.25
65.2,9259,9259,9287,9287,1,JPE21392410,AOI,AQPLBCQ4EDMA1072,9273.0
65.2,7444,7500,7481,7481,2,SGD22023674,Finisar,FCBN425QF1C10-OR,7476.5
65.2,6593,6622,6507,6578,5,JPE20452803,AOI,AQPLBCQ4EDMA1072,6575.0
65.2,7425,7481,7334,7389,2,SGD21017174,AOI,AQPLBCQ4EDMA1072,7407.25
65.2,11111,11194,11194,11194,5,JPE21404186,Finisar,FCBN425QF1C02-OR,11173.25
65.2,9584,9584,9554,9523,5,SGD21068069,AOI,AQPLBCQ4EDMA1072,9561.25
65.2,6696,6666,6607,6637,3,JPE21242490,AOI,AQPLBCQ4EDMA1072,6651.5
65.2,7500,7500,7462,7462,2,SGD20392126,Finisar,FCBN425QF1C10-OR,7481.0
65.2,8379,8356,8356,8379,3,SGD22057408,AOI,AQPLBCQ4EDMA1072,8367.5
65.2,8595,8595,8547,8595,4,SGD21172888,Finisar,FCBN425QF1C15-OR,8583.0
65.2,10033,10067,10033,10101,5,SGD22057159,AOI,AQPLBCQ4EDMA1072,10058.5
65.2,9493,9493,9493,9523,6,JPE21312166,Finisar,FCBN425QF1C02-OR,9500.5
65.2,7751,7792,7792,7772,6,SGD22023545,Finisar,FCBN425QF1C02-OR,7776.75
65.2,6578,6593,6593,6622,7,SGD21068371,Finisar,FCBN425QF1C02-OR,6596.5
65.2,6134,6185,6172,6134,7,SGD20445491,Eoptolink,EOLQ-131HG-O-5H5,6156.25
65.2,7832,7853,7874,7832,28,SGD21242181,AOI,AQPA9N10ADLN1205,7847.75
65.2,7633,7653,7653,7614,4,SGD21207515,Finisar,FCBN425QF1C02-OR,7638.25
65.2,10989,10948,10948,10948,5,SGD22075025,AOI,AQPLBCQ4EDMA1072,10958.25
65.2,9375,9375,9345,9316,3,SGD20475388,AOI,AQPLBCQ4EDMA1072,9352.75
65.2,5905,5917,5976,5917,4,JPE20434240,AOI,AQPLBCQ4EDMA1072,5928.75
65.2,9933,9900,9868,9868,6,JPE22182481,AOI,AQPLBCQ4EDMA1072,9892.25
65.2,9554,9523,9584,9554,1,JPE22192101,Accelight,AQP100C-C-LRL,9553.75
65.2,8426,8426,8450,8426,3,JPE20471088,AOI,AQPLBCQ4EDMA1072,8432.0
65.2,8595,8620,8595,8645,2,JPE21404512,Finisar,FCBN425QF1C10-OR,8613.75
65.2,7832,7832,7751,7772,6,SGD21520713,AOI,AQPLBCQ4EDMA1072,7796.75
65.2,9174,9174,9174,9146,5,SGD22057271,Finisar,FCBN425QF1C02-OR,9167.0
65.2,7894,7853,7915,7874,11,JPE21162231,Finisar,FCBN425QF1C02-OR,7884.0
65.2,9584,9584,9554,9523,5,SGD21068069,Finisar,FCBN425QF1C10-OR,9561.25
65.2,6802,6880,6802,6849,1,JPE20462097,AOI,AQPLBCQ4EDMA1072,6833.25
65.2,6711,6666,6651,6607,2,JPE20452049,Finisar,FCBN425QF1C10-OR,6658.75
65.2,8086,8021,8064,8086,3,SGD20391481,Finisar,FCBN425QF1C10-OR,8064.25
65.2,8333,8333,8356,8426,1,JPE21330901,Accelight,AQP100C-C-LRL,8362.0
65.2,7518,7556,7556,7556,2,SGD21470994,Accelight,AQP100C-C-LRL,7546.5
65.2,7109,7125,7109,7075,27,JPE20511604,AOI,AQPA9N10ADLN0957,7104.5
65.2,11029,11029,10989,11070,8,SGD21470735,AOI,AQPA9N10ADLN1205,11029.25
65.2,5444,5338,5424,5366,7,SGD20475256,AOI,AQPLBCQ4EDMA1072,5393.0
65.2,9646,9708,9646,9646,4,JPE21312133,Finisar,FCBN425QF1C10-OR,9661.5
65.2,6521,6550,6564,6564,3,SGD21085314,AOI,AQPLBCQ4EDMA1072,6549.75
65.2,5976,6036,6024,5988,2,SGD20311107,Finisar,FTLC4352RHPL,6006.0
65.2,8450,8379,8379,8403,3,SGD21067912,Finisar,FCBN425QF1C10-OR,8402.75
65.2,7853,7853,7874,7832,5,SGD21520790,AOI,AQPLBCQ4EDMA1072,7853.0
65.2,8450,8379,8379,8403,3,SGD21067912,AOI,AQPLBCQ4EDMA1072,8402.75
65.2,6437,6550,6423,6451,7,SGD21085088,AOI,AQPLBCQ4EDMA1072,6465.25
65.2,10563,10600,10563,10600,3,JPE21312143,Finisar,FCBN425QF1C10-OR,10581.5
65.2,6637,6651,6622,6651,7,JPE20481784,AOI,AQPLBCQ4EDMA1072,6640.25
65.2,8064,8086,7978,8021,2,SGD21068056,AOI,AQPLBCQ4EDMA1072,8037.25
65.2,6593,6622,6564,6607,14,JPE20331418,Finisar,FTLC4352RHPL,6596.5
65.2,8219,8152,8174,8174,5,SGD21067802,AOI,AQPA9N10ADLN0957,8179.75
65.2,9009,9036,8982,8982,2,JPE21270964,Finisar,FCBN425QF1C10-OR,9002.25
65.2,7352,7299,7299,7334,7,SGD20453115,AOI,AQPLBCQ4EDMA1072,7321.0
65.2,7936,8021,8021,7978,1,SGD20512674,Finisar,FCBN425QF1C02-OR,7989.0
65.2,8000,7978,7936,7978,4,JPE21380354,Finisar,FCBN425QF1C02-OR,7973.0
65.2,9868,9900,9933,9900,2,JPE20511854,Finisar,FCBN425QF1C10-OR,9900.25
65.2,10714,10676,10752,10714,2,JPE21320916,Finisar,FCBN425QF1C10-OR,10714.0
65.2,9900,10101,9900,9933,1,SGD21068402,Finisar,FCBN425QF1C10-OR,9958.5
65.2,11627,11627,11673,11627,2,SGD20297277,Finisar,FCBN425QF1C10-OR,11638.5
65.2,6521,6550,6564,6564,3,SGD21085314,AOI,AQPLBCQ4EDMA1072,6549.75
65.2,11363,11363,11320,11673,31,JPE21020063,Intel Corp,SPTSHP2PMCDF,11429.75
65.2,7692,7712,7751,7672,8,SGD20493052,Finisar,FCBN425QF1C07-OR,7706.75
65.2,9316,9345,9404,9345,5,JPE21320950,AOI,AQPA9N10ADLN1205,9352.5
65.2,9202,9202,9174,9174,3,SGD22023723,AOI,AQPLBCQ4EDMA1072,9188.0
65.2,11152,11194,11194,11152,5,SGD22075317,AOI,AQPLBCQ4EDMA1072,11173.0
65.2,7177,7177,7159,7194,3,SGD21053993,O-NET,1AT-3Q4M10XX-14A,7176.75
65.2,9868,9900,9868,9900,2,JPE20471082,Finisar,FCBN425QF1C02-OR,9884.0
65.2,10714,10676,10752,10714,2,JPE21320916,AOI,AQPLBCQ4EDMA1072,10714.0
65.2,11194,11070,11029,11029,1,JPE20285194,AOI,AQPLBCQ4EDMA1072,11080.5
65.2,10204,10204,10169,10238,3,JPE22200326,AOI,AQPLBCQ4EDMA1072,10203.75
65.2,7246,7281,7228,7228,8,SGD21085304,AOI,AQPLBCQ4EDMA1072,7245.75
65.1,9966,9933,9933,9933,1,JPE21353281,Finisar,FCBN425QF1C02-OR,9941.25
65.1,11029,11029,10989,10989,2,SGD21470793,Finisar,FCBN425QF1C10-OR,11009.0
65.1,9316,9345,9404,9345,5,SGD21492436,Accelight,AQP100C-C-LRL,9352.5
65.1,7575,7594,7594,7633,2,SGD21207340,Accelight,AQP100C-C-LRL,7599.0
65.1,8333,8379,8356,8333,1,SGD20475201,Finisar,FCBN425QF1C10-OR,8350.25
65.1,8746,8797,8771,8670,4,JPE21320977,Accelight,AQP100C-C-LRL,8746.0
65.1,8746,8797,8771,8670,4,JPE21320977,Accelight,AQP100C-C-LRL,8746.0
65.1,6072,6036,6012,6048,8,SGD21085781,AOI,AQPLBCQ4EDMA1072,6042.0
65.1,7874,7915,7894,7936,6,SGD22057233,AOI,AQPLBCQ4EDMA1072,7904.75
65.1,9316,9345,9404,9345,5,SGD21492436,AOI,AQPLBCQ4EDMA1072,9352.5
65.1,9345,9316,9345,9375,2,SGD20492653,AOI,AQPLBCQ4EDMA1072,9345.25
65.1,7042,7009,6993,7058,3,SGD22023349,AOI,AQPLBCQ4EDMA1072,7025.5
65.1,8086,8021,8064,8086,3,SGD20391481,AOI,AQPLBCQ4EDMA1072,8064.25
65.1,7177,7109,7142,7109,7,SGD21492492,Finisar,FCBN425QF1C02-OR,7134.25
65.1,9375,9345,9316,9287,3,JPE20482351,Finisar,FCBN425QF1C10-OR,9330.75
65.1,7228,7246,7299,7228,4,JPE22192825,AOI,AQPLBCQ4EDMA1072,7250.25
65.1,10101,10101,10067,10067,5,SGD21302322,AOI,AQPLBCQ4EDMA1072,10084.0
65.1,8771,8746,8771,8849,8,JPE21321009,Accelight,AQP100C-C-LRL,8784.25
65.1,7751,7772,7772,7772,4,JPE22192702,Accelight,AQP100C-C-LRL,7766.75
65.1,7792,7792,7792,7812,3,JPE22192809,AOI,AQPA9N03ADLN0957,7797.0
65.1,6024,5952,6048,6000,5,SGD21214398,AOI,AQPLBCQ4EDMA1072,6006.0
65.1,8356,8333,8310,8379,6,SGD20453053,Finisar,FCBN425QF1C10-OR,8344.5
65.1,10169,10135,10169,10135,4,JPE21320837,Finisar,FCBN425QF1C10-OR,10152.0
65.1,6622,6578,6607,6637,7,JPE20470678,AOI,AQPLBCQ4EDMA1072,6611.0
65.1,8522,8522,8498,8498,7,SGD22057273,AOI,AQPLBCQ4EDMA1072,8510.0
65.1,8042,8021,8000,8064,3,SGD22023634,AOI,AQPLBCQ4EDMA1072,8031.75
65.1,7936,7874,7874,7874,5,SGD20444940,AOI,AQPLBCQ4EDMA1072,7889.5
65.1,11029,11029,10989,11070,8,SGD21470735,Accelight,AQP100C-C-LRL,11029.25
65.1,9118,9090,9036,9063,3,SGD22040472,Finisar,FCBN425QF1C10-OR,9076.75
65.1,11363,11363,11320,11673,31,JPE21020063,Intel Corp,SPTSHP2PMCDF,11429.75
65.1,7792,7812,7832,7812,8,SGD21242070,Accelight,AQP100C-C-LRL,7812.0
65.1,7874,7874,7894,7915,2,SGD22023552,Finisar,FCBN425QF1C10-OR,7889.25
65.1,10752,10752,10714,10714,2,JPE20285191,Accelight,AQP100C-C-LRL,10733.0
65.1,10067,10000,10033,10000,7,JPE21404562,Finisar,FCBN425QF1C02-OR,10025.0
65.1,10752,10752,10791,10714,2,JPE21314326,Finisar,FCBN425QF1C10-OR,10752.25
65.1,9146,9146,9118,9118,2,SGD22073964,Accelight,AQP100C-C-LRL,9132.0
65.1,11320,11320,11320,11320,5,SGD21470796,Accelight,AQP100C-C-LRL,11320.0
65.1,7751,7792,7792,7772,6,SGD22023545,AOI,AQPLBCQ4EDMA1072,7776.75
65.1,9900,9900,9966,9933,2,JPE21493388,Accelight,AQP100C-C-LRL,9924.75
65.1,7177,7194,7211,7194,6,JPE20471002,Finisar,FCBN425QF1C10-OR,7194.0
65.1,9316,9345,9404,9345,5,JPE21320950,Accelight,AQP100C-C-LRL,9352.5
65.1,7407,7500,7500,7575,1,SGD20392442,Finisar,FCBN425QF1C10-OR,7495.5
65.1,7371,7352,7352,7299,2,JPE21321010,Accelight,AQP100C-C-LRL,7343.5
65.1,9493,9433,9433,9463,8,SGD22057382,Accelight,AQP100C-C-LRL,9455.5
65.1,8042,7978,7978,7936,4,SGD22023398,AOI,AQPLBCQ4EDMA1072,7983.5
65.1,7832,7853,7812,7812,24,SGD20297397,AOI,AQPA9N15ADLN0957,7827.25
65.1,7425,7481,7334,7389,2,SGD21017174,AOI,AQPLBCQ4EDMA1072,7407.25
65.1,7957,8021,8042,8108,2,SGD20475085,Finisar,FCBN425QF1C10-OR,8032.0
65.1,7425,7444,7462,7481,8,SGD20422018,AOI,AQPLBCQ4EDMA1072,7453.0
65.1,11320,11194,11278,11194,2,SGD22056962,AOI,AQPLBCQ4EDMA1072,11246.5
65.1,9493,9433,9433,9463,8,SGD22057382,Finisar,FCBN425QF1C02-OR,9455.5
65.1,8547,1127,8571,8547,3,SGD21053211,AOI,AQPLBCQ4EDMA1072,6698.0
65.1,11194,11194,11235,11194,2,JPE21262642,Accelight,AQP100C-C-LRL,11204.25
65.1,7500,7500,7537,7518,8,SGD22056746,AOI,AQPLBCQ4EDMA1072,7513.75
65.1,6000,5976,5964,5917,1,SGD22386910,Intel Corp,SPTSLP2SLCDF,5964.25
65.1,7194,7142,7211,7228,6,SGD20444977,Finisar,FCBN425QF1C02-OR,7193.75
65.1,7075,7177,7177,7109,8,SGD20475214,AOI,AQPLBCQ4EDMA1072,7134.5
65.1,7075,7177,7177,7109,8,SGD20475214,AOI,AQPLBCQ4EDMA1072,7134.5
65.1,8875,8982,8955,8982,3,JPE20482130,Finisar,FCBN425QF1C10-OR,8948.5
65.1,7444,7444,7444,7444,4,SGD21214474,Finisar,FCBN425QF1C02-OR,7444.0
65.1,10869,10752,10791,10948,1,JPE21051612,Finisar,FCBN425QF1C10-OR,10840.0
65.1,6944,6993,7009,7009,6,JPE21270955,Accelight,AQP100C-C-LRL,6988.75
65.1,6787,6818,6787,6818,7,SGD22023299,AOI,AQPLBCQ4EDMA1072,6802.5
65.1,7352,7425,7462,7444,6,JPE20450334,Finisar,FCBN425QF1C02-OR,7420.75
65.1,7317,7317,7334,7317,4,SGD21068135,Finisar,FCBN425QF1C02-OR,7321.25
65.1,10714,10638,10676,10638,4,JPE21404137,Accelight,AQP100C-C-LRL,10666.5
65.1,7317,7317,7334,7317,4,SGD21068135,Finisar,FCBN425QF1C10-OR,7321.25
65.1,7125,7159,7159,7109,7,SGD22023409,AOI,AQPLBCQ4EDMA1072,7138.0
65.1,9316,9287,9287,9287,4,SGD22074185,Finisar,FCBN425QF1C10-OR,9294.25
65.1,5376,5338,5208,5263,3,SGD21214473,AOI,AQPLBCQ4EDMA1072,5296.25
65.1,8849,8849,8875,8928,2,SGD20377461,Finisar,FCBN425QF1C10-OR,8875.25
65.1,11363,11406,11363,11363,1,JPE22200302,AOI,AQPLBCQ4EDMA1072,11373.75
65.1,7556,7556,7500,7537,8,SGD22023276,AOI,AQPLBCQ4EDMA1072,7537.25
65.1,8219,8174,8130,8196,8,SGD20296418,Finisar,FCBN425QF1C10-OR,8179.75
65.1,9615,9677,9584,9584,5,SGD22074505,Finisar,FCBN425QF1C10-OR,9615.0
65.1,11320,11278,11320,11278,4,SGD22075472,AOI,AQPLBCQ4EDMA1072,11299.0
65.1,6172,6160,6185,6147,5,SGD20244857,AOI,AQPLBCQ4EDMA1072,6166.0
65.1,8982,8982,8902,8982,5,SGD20471738,AOI,AQPLBCQ4EDMA1072,8962.0
65.1,11029,11070,10989,11029,1,SGD22057293,Finisar,FCBN425QF1C10-OR,11029.25
